Date,Quantity,Price,Quantity_perWeek,Price_Total_perOrder,MonthoftheYear,WeekoftheMonth,DayoftheYear,DayoftheMonth,DayoftheWeek,isWeekend
2022-05-20,2,6.59,-16,13.18,5,2,140,20,4,False
2022-05-21,2,6.59,-18,13.18,5,2,141,21,5,True
2022-05-23,2,6.59,-20,13.18,5,3,143,23,0,False
2022-05-24,2,6.59,-22,13.18,5,3,144,24,1,False
2022-05-25,3,6.59,-25,19.77,5,3,145,25,2,False
2022-05-27,2,6.59,-27,13.18,5,3,147,27,4,False
2022-05-28,2,6.59,-29,13.18,5,3,148,28,5,True
2022-05-30,1,6.59,-30,6.59,5,4,150,30,0,False
2022-05-31,1,6.59,-31,6.59,5,4,151,31,1,False
2022-06-01,2,6.59,-33,13.18,6,0,152,1,2,False
2022-06-03,2,6.59,-35,13.18,6,0,154,3,4,False
2022-06-04,2,6.59,-37,13.18,6,0,155,4,5,True
2022-06-07,1,6.59,-38,6.59,6,0,158,7,1,False
2022-06-10,3,6.59,-41,19.77,6,1,161,10,4,False
2022-06-11,2,6.59,-43,13.18,6,1,162,11,5,True
2022-06-13,2,6.59,-45,13.18,6,1,164,13,0,False
2022-06-14,1,6.59,-46,6.59,6,1,165,14,1,False
2022-06-15,2,6.59,-48,13.18,6,2,166,15,2,False
2022-06-16,1,6.59,-49,6.59,6,2,167,16,3,False
2022-06-17,2,6.59,-51,13.18,6,2,168,17,4,False
2022-06-18,1,6.59,-52,6.59,6,2,169,18,5,True
2022-06-20,1,6.59,-53,6.59,6,2,171,20,0,False
2022-06-21,2,6.59,-55,13.18,6,2,172,21,1,False
2022-06-22,2,6.59,-57,13.18,6,3,173,22,2,False
2022-06-24,2,6.59,-59,13.18,6,3,175,24,4,False
2022-06-25,2,6.59,-61,13.18,6,3,176,25,5,True
2022-06-27,2,6.59,-63,13.18,6,3,178,27,0,False
2022-06-28,3,6.59,-57,19.77,6,3,179,28,1,False
2022-06-29,2,6.59,-59,13.18,6,4,180,29,2,False
2022-06-30,2,6.59,-61,13.18,6,4,181,30,3,False
2022-07-01,1,6.59,-62,6.59,7,0,182,1,4,False
2022-07-02,1,6.59,-63,6.59,7,0,183,2,5,True
2022-07-04,2,6.79,-65,13.58,7,0,185,4,0,False
2022-07-05,1,6.79,-55,6.79,7,0,186,5,1,False
2022-07-06,2,6.79,-57,13.58,7,0,187,6,2,False
2022-07-07,3,6.79,-60,20.37,7,0,188,7,3,False
2022-07-08,1,6.79,-61,6.79,7,1,189,8,4,False
2022-07-09,1,6.79,-62,6.79,7,1,190,9,5,True
2022-07-11,1,6.79,-63,6.79,7,1,192,11,0,False
2022-07-12,1,6.79,-54,6.79,7,1,193,12,1,False
2022-07-13,2,6.79,-56,13.58,7,1,194,13,2,False
2022-07-14,1,6.79,-57,6.79,7,1,195,14,3,False
2022-07-16,2,6.79,-59,13.58,7,2,197,16,5,True
2022-07-19,2,6.79,-54,13.58,7,2,200,19,1,False
2022-07-20,2,6.79,-56,13.58,7,2,201,20,2,False
2022-07-22,3,6.79,-59,20.37,7,3,203,22,4,False
2022-07-23,2,6.79,-61,13.58,7,3,204,23,5,True
2022-07-25,2,6.79,-63,13.58,7,3,206,25,0,False
2022-07-26,1,6.79,-55,6.79,7,3,207,26,1,False
2022-07-27,2,6.79,-57,13.58,7,3,208,27,2,False
2022-07-28,1,6.79,-58,6.79,7,3,209,28,3,False
2022-07-29,1,6.79,-59,6.79,7,4,210,29,4,False
2022-08-01,2,6.79,-61,13.58,8,0,213,1,0,False
2022-08-02,2,6.79,-56,13.58,8,0,214,2,1,False
2022-08-03,1,6.79,-57,6.79,8,0,215,3,2,False
2022-08-05,1,6.79,-58,6.79,8,0,217,5,4,False
2022-08-06,1,6.79,-59,6.79,8,0,218,6,5,True
2022-08-08,2,6.79,-61,13.58,8,1,220,8,0,False
2022-08-09,2,6.79,-56,13.58,8,1,221,9,1,False
2022-08-10,1,6.79,-57,6.79,8,1,222,10,2,False
2022-08-11,1,6.79,-58,6.79,8,1,223,11,3,False
2022-08-12,2,6.79,-60,13.58,8,1,224,12,4,False
2022-08-13,2,6.79,-62,13.58,8,1,225,13,5,True
2022-08-15,1,6.79,-63,6.79,8,2,227,15,0,False
2022-08-16,2,6.79,-55,13.58,8,2,228,16,1,False
2022-08-17,1,6.79,-56,6.79,8,2,229,17,2,False
2022-08-18,2,6.79,-58,13.58,8,2,230,18,3,False
2022-08-19,1,6.79,-59,6.79,8,2,231,19,4,False
2022-08-23,2,6.79,-54,13.58,8,3,235,23,1,False
2022-08-24,1,6.79,-55,6.79,8,3,236,24,2,False
2022-08-26,1,6.79,-56,6.79,8,3,238,26,4,False
2022-08-27,2,6.79,-58,13.58,8,3,239,27,5,True
2022-08-29,1,6.79,-59,6.79,8,4,241,29,0,False
2022-08-30,1,6.79,-54,6.79,8,4,242,30,1,False
2022-08-31,2,6.79,-56,13.58,8,4,243,31,2,False
2022-09-01,1,6.79,-57,6.79,9,0,244,1,3,False
2022-09-02,1,6.79,-58,6.79,9,0,245,2,4,False
2022-09-03,1,6.79,-59,6.79,9,0,246,3,5,True
2022-09-05,1,6.79,-60,6.79,9,0,248,5,0,False
2022-09-06,2,6.79,-55,13.58,9,0,249,6,1,False
2022-09-07,2,6.79,-57,13.58,9,0,250,7,2,False
2022-09-08,2,6.79,-59,13.58,9,1,251,8,3,False
2022-09-09,2,6.79,-61,13.58,9,1,252,9,4,False
2022-09-12,1,6.79,-62,6.79,9,1,255,12,0,False
2022-09-13,2,6.79,-55,13.58,9,1,256,13,1,False
2022-09-14,2,6.79,-57,13.58,9,1,257,14,2,False
2022-09-15,1,6.79,-58,6.79,9,2,258,15,3,False
2022-09-16,1,6.79,-59,6.79,9,2,259,16,4,False
2022-09-17,2,6.79,-61,13.58,9,2,260,17,5,True
2022-09-19,1,6.79,-62,6.79,9,2,262,19,0,False
2022-09-20,1,6.79,-54,6.79,9,2,263,20,1,False
2022-09-22,1,6.79,-55,6.79,9,3,265,22,3,False
2022-09-24,2,6.79,-57,13.58,9,3,267,24,5,True
2022-09-26,1,6.79,-58,6.79,9,3,269,26,0,False
2022-09-27,1,6.79,-54,6.79,9,3,270,27,1,False
2022-09-28,1,6.79,-55,6.79,9,3,271,28,2,False
2022-09-29,1,6.79,-56,6.79,9,4,272,29,3,False
2022-09-30,2,6.79,-54,13.58,9,4,273,30,4,False
2022-10-01,2,6.79,-56,13.58,10,0,274,1,5,True
2022-10-04,1,6.79,-1,6.79,10,0,277,4,1,False
2022-10-05,2,6.79,-3,13.58,10,0,278,5,2,False
2022-10-06,1,6.79,-4,6.79,10,0,279,6,3,False
2022-10-07,2,6.79,-6,13.58,10,0,280,7,4,False
2022-10-08,1,6.79,-7,6.79,10,1,281,8,5,True
2022-10-11,1,6.79,-1,6.79,10,1,284,11,1,False
2022-10-12,1,6.79,-2,6.79,10,1,285,12,2,False
2022-10-13,2,6.79,-4,13.58,10,1,286,13,3,False
2022-10-14,1,6.79,-5,6.79,10,1,287,14,4,False
2022-10-15,2,6.79,-7,13.58,10,2,288,15,5,True
2022-10-17,1,6.79,-8,6.79,10,2,290,17,0,False
2022-10-18,1,6.79,-2,6.79,10,2,291,18,1,False
2022-10-20,2,6.79,-4,13.58,10,2,293,20,3,False
2022-10-22,2,6.79,-6,13.58,10,3,295,22,5,True
2022-10-24,2,6.79,-8,13.58,10,3,297,24,0,False
2022-10-26,1,6.79,-3,6.79,10,3,299,26,2,False
2022-10-27,2,6.79,-5,13.58,10,3,300,27,3,False
2022-10-28,1,6.79,-6,6.79,10,3,301,28,4,False
2022-10-29,1,6.79,-7,6.79,10,4,302,29,5,True
2022-11-01,1,6.79,-1,6.79,11,0,305,1,1,False
2022-11-03,1,6.79,-2,6.79,11,0,307,3,3,False
2022-11-04,1,6.79,-3,6.79,11,0,308,4,4,False
2022-11-05,2,6.79,-5,13.58,11,0,309,5,5,True
2022-11-07,1,6.79,-6,6.79,11,0,311,7,0,False
2022-11-08,1,6.79,-2,6.79,11,1,312,8,1,False
2022-11-09,1,6.79,-3,6.79,11,1,313,9,2,False
2022-11-11,1,6.79,-4,6.79,11,1,315,11,4,False
2022-11-12,1,6.79,-5,6.79,11,1,316,12,5,True
2022-11-16,1,6.79,-1,6.79,11,2,320,16,2,False
2022-11-17,1,6.79,-2,6.79,11,2,321,17,3,False
2022-11-18,1,6.79,-3,6.79,11,2,322,18,4,False
2022-11-23,1,6.79,-1,6.79,11,3,327,23,2,False
2022-11-24,1,6.79,-2,6.79,11,3,328,24,3,False
2022-11-25,1,6.79,-3,6.79,11,3,329,25,4,False
2022-11-26,1,6.79,-4,6.79,11,3,330,26,5,True
2022-11-28,1,6.79,-5,6.79,11,3,332,28,0,False
2022-11-29,1,6.79,-2,6.79,11,4,333,29,1,False
2022-11-30,1,6.79,-3,6.79,11,4,334,30,2,False
2022-12-02,1,6.79,-4,6.79,12,0,336,2,4,False
2022-12-03,1,6.79,-5,6.79,12,0,337,3,5,True
2022-12-05,1,6.79,-6,6.79,12,0,339,5,0,False
2022-12-06,1,6.79,-2,6.79,12,0,340,6,1,False
2022-12-07,1,6.79,-3,6.79,12,0,341,7,2,False
2022-12-08,1,6.79,-4,6.79,12,1,342,8,3,False
2022-12-10,1,6.79,-5,6.79,12,1,344,10,5,True
2022-12-12,1,6.79,-6,6.79,12,1,346,12,0,False
2022-12-14,1,6.79,-2,6.79,12,1,348,14,2,False
2022-12-15,1,6.79,-3,6.79,12,2,349,15,3,False
2022-12-17,2,6.79,-5,13.58,12,2,351,17,5,True
2022-12-19,1,6.79,-6,6.79,12,2,353,19,0,False
2022-12-20,1,6.79,-2,6.79,12,2,354,20,1,False
2022-12-21,1,6.79,-3,6.79,12,2,355,21,2,False
2022-12-22,1,6.79,-4,6.79,12,3,356,22,3,False
2022-12-27,1,6.79,-1,6.79,12,3,361,27,1,False
2022-12-28,1,6.79,-2,6.79,12,3,362,28,2,False
2022-12-29,1,6.79,-3,6.79,12,4,363,29,3,False
2022-12-30,2,6.79,-5,13.58,12,4,364,30,4,False
