Date,Quantity,Price,Quantity_perWeek,Price_Total_perOrder,MonthoftheYear,WeekoftheMonth,DayoftheYear,DayoftheMonth,DayoftheWeek,isWeekend
2022-07-13,2,5.79,-75,11.58,7,1,194,13,2,False
2022-07-14,2,5.79,-77,11.58,7,1,195,14,3,False
2022-07-15,2,5.79,-79,11.58,7,2,196,15,4,False
2022-07-16,2,5.79,-81,11.58,7,2,197,16,5,True
2022-07-18,2,5.79,-83,11.58,7,2,199,18,0,False
2022-07-19,2,5.79,-73,11.58,7,2,200,19,1,False
2022-07-20,2,5.79,-75,11.58,7,2,201,20,2,False
2022-07-21,2,5.79,-77,11.58,7,2,202,21,3,False
2022-07-22,2,5.79,-79,11.58,7,3,203,22,4,False
2022-07-23,2,5.79,-81,11.58,7,3,204,23,5,True
2022-07-25,2,5.79,-83,11.58,7,3,206,25,0,False
2022-07-26,3,5.79,-74,17.37,7,3,207,26,1,False
2022-07-27,2,5.79,-76,11.58,7,3,208,27,2,False
2022-07-28,1,5.79,-77,5.79,7,3,209,28,3,False
2022-07-29,1,5.79,-78,5.79,7,4,210,29,4,False
2022-07-30,2,5.79,-80,11.58,7,4,211,30,5,True
2022-08-01,2,5.79,-82,11.58,8,0,213,1,0,False
2022-08-02,2,5.79,-73,11.58,8,0,214,2,1,False
2022-08-03,2,5.79,-75,11.58,8,0,215,3,2,False
2022-08-04,1,5.79,-76,5.79,8,0,216,4,3,False
2022-08-05,2,5.79,-78,11.58,8,0,217,5,4,False
2022-08-06,2,5.79,-80,11.58,8,0,218,6,5,True
2022-08-08,2,5.79,-82,11.58,8,1,220,8,0,False
2022-08-09,2,5.79,-73,11.58,8,1,221,9,1,False
2022-08-10,2,5.79,-75,11.58,8,1,222,10,2,False
2022-08-11,2,5.79,-77,11.58,8,1,223,11,3,False
2022-08-12,2,5.79,-79,11.58,8,1,224,12,4,False
2022-08-13,2,5.79,-81,11.58,8,1,225,13,5,True
2022-08-15,2,5.79,-83,11.58,8,2,227,15,0,False
2022-08-16,2,5.79,-73,11.58,8,2,228,16,1,False
2022-08-17,2,5.79,-75,11.58,8,2,229,17,2,False
2022-08-18,2,5.79,-77,11.58,8,2,230,18,3,False
2022-08-19,2,5.79,-79,11.58,8,2,231,19,4,False
2022-08-20,3,5.79,-82,17.37,8,2,232,20,5,True
2022-08-22,2,5.79,-84,11.58,8,3,234,22,0,False
2022-08-23,2,5.79,-73,11.58,8,3,235,23,1,False
2022-08-24,2,5.79,-75,11.58,8,3,236,24,2,False
2022-08-25,1,5.79,-76,5.79,8,3,237,25,3,False
2022-08-26,2,5.79,-78,11.58,8,3,238,26,4,False
2022-08-27,2,5.79,-80,11.58,8,3,239,27,5,True
2022-08-29,3,5.79,-83,17.37,8,4,241,29,0,False
2022-08-30,2,5.79,-74,11.58,8,4,242,30,1,False
2022-08-31,4,5.79,-78,23.16,8,4,243,31,2,False
2022-09-01,2,5.79,-80,11.58,9,0,244,1,3,False
2022-09-02,2,5.79,-82,11.58,9,0,245,2,4,False
2022-09-03,2,5.79,-84,11.58,9,0,246,3,5,True
2022-09-05,2,5.79,-86,11.58,9,0,248,5,0,False
2022-09-06,2,5.79,-73,11.58,9,0,249,6,1,False
2022-09-07,2,5.79,-75,11.58,9,0,250,7,2,False
2022-09-08,2,5.79,-77,11.58,9,1,251,8,3,False
2022-09-09,3,5.79,-80,17.37,9,1,252,9,4,False
2022-09-10,3,5.79,-83,17.37,9,1,253,10,5,True
2022-09-12,2,5.79,-85,11.58,9,1,255,12,0,False
2022-09-14,2,5.79,-73,11.58,9,1,257,14,2,False
2022-09-15,1,5.79,-74,5.79,9,2,258,15,3,False
2022-09-16,2,5.79,-76,11.58,9,2,259,16,4,False
2022-09-17,1,5.79,-77,5.79,9,2,260,17,5,True
2022-09-19,2,5.79,-79,11.58,9,2,262,19,0,False
2022-09-20,2,5.79,-73,11.58,9,2,263,20,1,False
2022-09-22,2,5.79,-75,11.58,9,3,265,22,3,False
2022-09-23,3,5.79,-78,17.37,9,3,266,23,4,False
2022-09-24,4,5.79,-82,23.16,9,3,267,24,5,True
2022-09-26,2,5.79,-84,11.58,9,3,269,26,0,False
2022-09-27,2,5.79,-73,11.58,9,3,270,27,1,False
2022-09-28,2,5.79,-75,11.58,9,3,271,28,2,False
2022-09-29,2,5.79,-77,11.58,9,4,272,29,3,False
2022-09-30,3,5.79,-72,17.37,9,4,273,30,4,False
2022-10-01,3,5.79,-75,17.37,10,0,274,1,5,True
2022-10-04,2,5.79,-2,11.58,10,0,277,4,1,False
2022-10-05,2,5.79,-4,11.58,10,0,278,5,2,False
2022-10-06,2,5.79,-6,11.58,10,0,279,6,3,False
2022-10-07,2,5.79,-8,11.58,10,0,280,7,4,False
2022-10-08,2,5.79,-10,11.58,10,1,281,8,5,True
2022-10-11,2,5.79,-2,11.58,10,1,284,11,1,False
2022-10-12,2,5.79,-4,11.58,10,1,285,12,2,False
2022-10-13,1,5.79,-5,5.79,10,1,286,13,3,False
2022-10-14,2,5.79,-7,11.58,10,1,287,14,4,False
2022-10-15,2,5.79,-9,11.58,10,2,288,15,5,True
2022-10-17,1,5.79,-10,5.79,10,2,290,17,0,False
2022-10-18,2,5.79,-3,11.58,10,2,291,18,1,False
2022-10-19,2,5.79,-5,11.58,10,2,292,19,2,False
2022-10-20,2,5.99,-7,11.98,10,2,293,20,3,False
2022-10-21,2,5.99,-9,11.98,10,2,294,21,4,False
2022-10-22,2,5.99,-11,11.98,10,3,295,22,5,True
2022-10-24,1,5.99,-12,5.99,10,3,297,24,0,False
2022-10-25,1,5.99,-2,5.99,10,3,298,25,1,False
2022-10-26,2,5.99,-4,11.98,10,3,299,26,2,False
2022-10-27,1,5.99,-5,5.99,10,3,300,27,3,False
2022-10-28,2,5.99,-7,11.98,10,3,301,28,4,False
2022-10-29,2,5.99,-9,11.98,10,4,302,29,5,True
2022-11-01,1,5.99,-1,5.99,11,0,305,1,1,False
2022-11-02,1,5.99,-2,5.99,11,0,306,2,2,False
2022-11-05,1,5.99,-3,5.99,11,0,309,5,5,True
2022-11-07,1,5.99,-4,5.99,11,0,311,7,0,False
2022-11-08,1,5.99,-2,5.99,11,1,312,8,1,False
2022-11-09,1,5.99,-3,5.99,11,1,313,9,2,False
2022-11-10,1,5.99,-4,5.99,11,1,314,10,3,False
2022-11-11,1,5.99,-5,5.99,11,1,315,11,4,False
2022-11-12,2,5.99,-7,11.98,11,1,316,12,5,True
2022-11-16,1,5.99,-1,5.99,11,2,320,16,2,False
2022-11-17,1,5.99,-2,5.99,11,2,321,17,3,False
2022-11-18,1,5.99,-3,5.99,11,2,322,18,4,False
2022-11-19,2,5.99,-5,11.98,11,2,323,19,5,True
2022-11-21,1,5.99,-6,5.99,11,2,325,21,0,False
2022-11-22,1,5.99,-2,5.99,11,3,326,22,1,False
2022-11-24,1,5.99,-3,5.99,11,3,328,24,3,False
2022-11-26,2,5.99,-5,11.98,11,3,330,26,5,True
2022-11-28,1,5.99,-6,5.99,11,3,332,28,0,False
2022-11-29,1,5.99,-2,5.99,11,4,333,29,1,False
2022-11-30,1,5.99,-3,5.99,11,4,334,30,2,False
2022-12-01,1,5.99,-4,5.99,12,0,335,1,3,False
2022-12-02,1,5.99,-5,5.99,12,0,336,2,4,False
2022-12-03,1,5.99,-6,5.99,12,0,337,3,5,True
2022-12-05,1,5.99,-7,5.99,12,0,339,5,0,False
2022-12-06,1,5.99,-2,5.99,12,0,340,6,1,False
2022-12-07,1,5.99,-3,5.99,12,0,341,7,2,False
2022-12-08,1,5.99,-4,5.99,12,1,342,8,3,False
2022-12-09,1,5.99,-5,5.99,12,1,343,9,4,False
2022-12-10,1,5.99,-6,5.99,12,1,344,10,5,True
2022-12-12,1,5.99,-7,5.99,12,1,346,12,0,False
2022-12-13,1,5.99,-2,5.99,12,1,347,13,1,False
2022-12-14,1,5.99,-3,5.99,12,1,348,14,2,False
2022-12-15,1,5.99,-4,5.99,12,2,349,15,3,False
2022-12-16,1,5.99,-5,5.99,12,2,350,16,4,False
2022-12-17,2,5.99,-7,11.98,12,2,351,17,5,True
2022-12-19,1,5.99,-8,5.99,12,2,353,19,0,False
2022-12-20,1,5.99,-2,5.99,12,2,354,20,1,False
2022-12-21,1,5.99,-3,5.99,12,2,355,21,2,False
2022-12-22,1,5.99,-4,5.99,12,3,356,22,3,False
2022-12-23,1,5.99,-5,5.99,12,3,357,23,4,False
2022-12-30,1,5.99,-1,5.99,12,4,364,30,4,False
