Date,Quantity,Price,Quantity_perWeek,Price_Total_perOrder,MonthoftheYear,WeekoftheMonth,DayoftheYear,DayoftheMonth,DayoftheWeek,isWeekend
2022-06-22,1,3.29,-42,3.29,6,3,173,22,2,False
2022-06-23,1,3.29,-43,3.29,6,3,174,23,3,False
2022-06-24,1,3.29,-44,3.29,6,3,175,24,4,False
2022-06-25,1,3.29,-45,3.29,6,3,176,25,5,True
2022-06-28,1,3.29,-40,3.29,6,3,179,28,1,False
2022-07-01,1,3.29,-41,3.29,7,0,182,1,4,False
2022-07-02,2,3.29,-43,6.58,7,0,183,2,5,True
2022-07-04,1,3.39,-44,3.39,7,0,185,4,0,False
2022-07-05,1,3.39,-41,3.39,7,0,186,5,1,False
2022-07-06,1,3.39,-42,3.39,7,0,187,6,2,False
2022-07-07,1,3.39,-43,3.39,7,0,188,7,3,False
2022-07-08,1,3.39,-44,3.39,7,1,189,8,4,False
2022-07-09,3,3.39,-47,10.17,7,1,190,9,5,True
2022-07-11,1,3.39,-48,3.39,7,1,192,11,0,False
2022-07-12,1,3.39,-41,3.39,7,1,193,12,1,False
2022-07-13,1,3.39,-42,3.39,7,1,194,13,2,False
2022-07-14,1,3.39,-43,3.39,7,1,195,14,3,False
2022-07-15,1,3.39,-44,3.39,7,2,196,15,4,False
2022-07-16,2,3.39,-46,6.78,7,2,197,16,5,True
2022-07-19,2,3.39,-41,6.78,7,2,200,19,1,False
2022-07-20,1,3.39,-42,3.39,7,2,201,20,2,False
2022-07-21,1,3.39,-43,3.39,7,2,202,21,3,False
2022-07-22,2,3.39,-45,6.78,7,3,203,22,4,False
2022-07-23,2,3.39,-47,6.78,7,3,204,23,5,True
2022-07-25,1,3.39,-48,3.39,7,3,206,25,0,False
2022-07-26,1,3.39,-41,3.39,7,3,207,26,1,False
2022-07-27,1,3.39,-42,3.39,7,3,208,27,2,False
2022-07-28,1,3.39,-43,3.39,7,3,209,28,3,False
2022-07-29,1,3.39,-44,3.39,7,4,210,29,4,False
2022-07-30,2,3.39,-46,6.78,7,4,211,30,5,True
2022-08-01,2,3.39,-48,6.78,8,0,213,1,0,False
2022-08-02,1,3.39,-42,3.39,8,0,214,2,1,False
2022-08-04,1,3.39,-43,3.39,8,0,216,4,3,False
2022-08-06,2,3.39,-45,6.78,8,0,218,6,5,True
2022-08-08,2,3.39,-47,6.78,8,1,220,8,0,False
2022-08-09,2,3.39,-43,6.78,8,1,221,9,1,False
2022-08-10,1,3.39,-44,3.39,8,1,222,10,2,False
2022-08-11,2,3.39,-46,6.78,8,1,223,11,3,False
2022-08-12,2,3.39,-48,6.78,8,1,224,12,4,False
2022-08-13,1,3.39,-49,3.39,8,1,225,13,5,True
2022-08-16,1,3.39,-40,3.39,8,2,228,16,1,False
2022-08-18,1,3.39,-41,3.39,8,2,230,18,3,False
2022-08-19,1,3.39,-42,3.39,8,2,231,19,4,False
2022-08-20,3,3.39,-45,10.17,8,2,232,20,5,True
2022-08-22,1,3.39,-46,3.39,8,3,234,22,0,False
2022-08-23,1,3.39,-41,3.39,8,3,235,23,1,False
2022-08-25,1,3.39,-42,3.39,8,3,237,25,3,False
2022-08-26,1,3.39,-43,3.39,8,3,238,26,4,False
2022-08-27,1,3.39,-44,3.39,8,3,239,27,5,True
2022-08-29,2,3.39,-46,6.78,8,4,241,29,0,False
2022-08-30,1,3.39,-42,3.39,8,4,242,30,1,False
2022-08-31,2,3.39,-44,6.78,8,4,243,31,2,False
2022-09-01,1,3.39,-45,3.39,9,0,244,1,3,False
2022-09-02,1,3.39,-46,3.39,9,0,245,2,4,False
2022-09-03,1,3.39,-47,3.39,9,0,246,3,5,True
2022-09-05,1,3.39,-48,3.39,9,0,248,5,0,False
2022-09-06,1,3.39,-41,3.39,9,0,249,6,1,False
2022-09-07,1,3.39,-42,3.39,9,0,250,7,2,False
2022-09-08,1,3.39,-43,3.39,9,1,251,8,3,False
2022-09-09,2,3.39,-45,6.78,9,1,252,9,4,False
2022-09-10,2,3.39,-47,6.78,9,1,253,10,5,True
2022-09-12,1,3.39,-48,3.39,9,1,255,12,0,False
2022-09-13,1,3.39,-41,3.39,9,1,256,13,1,False
2022-09-14,1,3.39,-42,3.39,9,1,257,14,2,False
2022-09-15,1,3.39,-43,3.39,9,2,258,15,3,False
2022-09-29,1,3.39,-40,3.39,9,4,272,29,3,False
2022-09-30,1,3.39,-40,3.39,9,4,273,30,4,False
2022-10-01,1,3.39,-41,3.39,10,0,274,1,5,True
2022-10-04,1,3.39,-1,3.39,10,0,277,4,1,False
2022-10-05,1,3.39,-2,3.39,10,0,278,5,2,False
2022-10-06,1,3.39,-3,3.39,10,0,279,6,3,False
2022-10-07,1,3.39,-4,3.39,10,0,280,7,4,False
2022-10-08,1,3.39,-5,3.39,10,1,281,8,5,True
2022-10-11,1,3.39,-1,3.39,10,1,284,11,1,False
2022-10-13,1,3.39,-2,3.39,10,1,286,13,3,False
2022-10-14,1,3.39,-3,3.39,10,1,287,14,4,False
2022-10-15,1,3.39,-4,3.39,10,2,288,15,5,True
2022-10-17,1,3.39,-5,3.39,10,2,290,17,0,False
2022-10-19,1,3.39,-2,3.39,10,2,292,19,2,False
2022-10-20,1,3.89,-3,3.89,10,2,293,20,3,False
2022-10-21,1,3.89,-4,3.89,10,2,294,21,4,False
2022-10-22,1,3.89,-5,3.89,10,3,295,22,5,True
2022-10-28,1,3.89,-1,3.89,10,3,301,28,4,False
2022-10-29,1,3.89,-2,3.89,10,4,302,29,5,True
2022-11-03,1,3.89,-1,3.89,11,0,307,3,3,False
2022-11-05,1,3.89,-2,3.89,11,0,309,5,5,True
2022-11-07,1,3.89,-3,3.89,11,0,311,7,0,False
2022-11-08,1,3.89,-2,3.89,11,1,312,8,1,False
2022-11-09,1,3.89,-3,3.89,11,1,313,9,2,False
2022-11-10,1,3.89,-4,3.89,11,1,314,10,3,False
2022-11-12,1,3.89,-5,3.89,11,1,316,12,5,True
2022-11-15,1,3.89,-1,3.89,11,2,319,15,1,False
2022-11-17,1,3.89,-2,3.89,11,2,321,17,3,False
2022-11-18,1,3.89,-3,3.89,11,2,322,18,4,False
2022-11-19,1,3.89,-4,3.89,11,2,323,19,5,True
2022-11-22,1,3.89,-1,3.89,11,3,326,22,1,False
2022-11-23,1,3.89,-2,3.89,11,3,327,23,2,False
2022-11-24,1,3.89,-3,3.89,11,3,328,24,3,False
2022-11-25,1,3.89,-4,3.89,11,3,329,25,4,False
2022-11-29,1,3.89,-1,3.89,11,4,333,29,1,False
2022-11-30,1,3.89,-2,3.89,11,4,334,30,2,False
2022-12-01,1,3.89,-3,3.89,12,0,335,1,3,False
2022-12-02,1,3.89,-4,3.89,12,0,336,2,4,False
2022-12-06,1,3.89,-1,3.89,12,0,340,6,1,False
2022-12-07,1,3.89,-2,3.89,12,0,341,7,2,False
2022-12-08,1,3.89,-3,3.89,12,1,342,8,3,False
2022-12-12,1,3.89,-4,3.89,12,1,346,12,0,False
2022-12-13,1,3.89,-2,3.89,12,1,347,13,1,False
2022-12-15,1,3.89,-3,3.89,12,2,349,15,3,False
2022-12-20,1,3.89,-1,3.89,12,2,354,20,1,False
2022-12-21,1,3.89,-2,3.89,12,2,355,21,2,False
2022-12-22,1,3.89,-3,3.89,12,3,356,22,3,False
2022-12-27,1,3.89,-1,3.89,12,3,361,27,1,False
2022-12-28,1,3.89,-2,3.89,12,3,362,28,2,False
2022-12-29,1,3.89,-3,3.89,12,4,363,29,3,False
2022-12-31,1,3.89,-4,3.89,12,4,365,31,5,True
