Date,Quantity,Price,Quantity_perWeek,Price_Total_perOrder,MonthoftheYear,WeekoftheMonth,DayoftheYear,DayoftheMonth,DayoftheWeek,isWeekend
2022-10-05,1,5.99,-2,5.99,10,0,278,5,2,False
2022-10-06,2,5.99,-4,11.98,10,0,279,6,3,False
2022-10-07,2,5.99,-6,11.98,10,0,280,7,4,False
2022-10-08,2,5.99,-8,11.98,10,1,281,8,5,True
2022-10-10,1,5.99,-9,5.99,10,1,283,10,0,False
2022-10-11,2,5.99,-3,11.98,10,1,284,11,1,False
2022-10-12,2,5.99,-5,11.98,10,1,285,12,2,False
2022-10-13,1,5.99,-6,5.99,10,1,286,13,3,False
2022-10-14,2,5.99,-8,11.98,10,1,287,14,4,False
2022-10-15,2,5.99,-10,11.98,10,2,288,15,5,True
2022-10-17,2,5.99,-12,11.98,10,2,290,17,0,False
2022-10-18,1,5.99,-3,5.99,10,2,291,18,1,False
2022-10-19,1,5.99,-4,5.99,10,2,292,19,2,False
2022-10-20,1,7.19,-5,7.19,10,2,293,20,3,False
2022-10-21,2,7.19,-7,14.38,10,2,294,21,4,False
2022-10-22,2,7.19,-9,14.38,10,3,295,22,5,True
2022-10-25,1,7.19,-1,7.19,10,3,298,25,1,False
2022-10-26,1,7.19,-2,7.19,10,3,299,26,2,False
2022-10-27,1,7.19,-3,7.19,10,3,300,27,3,False
2022-10-28,2,7.19,-5,14.38,10,3,301,28,4,False
2022-10-29,2,7.19,-7,14.38,10,4,302,29,5,True
2022-11-01,1,7.19,-1,7.19,11,0,305,1,1,False
2022-11-02,1,7.19,-2,7.19,11,0,306,2,2,False
2022-11-03,1,7.19,-3,7.19,11,0,307,3,3,False
2022-11-04,1,7.19,-4,7.19,11,0,308,4,4,False
2022-11-05,2,7.19,-6,14.38,11,0,309,5,5,True
2022-11-07,2,7.19,-8,14.38,11,0,311,7,0,False
2022-11-08,2,7.19,-4,14.38,11,1,312,8,1,False
2022-11-09,1,7.19,-5,7.19,11,1,313,9,2,False
2022-11-10,1,7.19,-6,7.19,11,1,314,10,3,False
2022-11-11,1,7.19,-7,7.19,11,1,315,11,4,False
2022-11-12,1,7.19,-8,7.19,11,1,316,12,5,True
2022-11-14,2,7.19,-10,14.38,11,1,318,14,0,False
2022-11-16,2,7.19,-4,14.38,11,2,320,16,2,False
2022-11-17,2,7.19,-6,14.38,11,2,321,17,3,False
2022-11-18,1,7.19,-7,7.19,11,2,322,18,4,False
2022-11-21,2,7.19,-9,14.38,11,2,325,21,0,False
2022-11-22,1,7.19,-3,7.19,11,3,326,22,1,False
2022-11-23,1,7.19,-4,7.19,11,3,327,23,2,False
2022-11-24,2,7.19,-6,14.38,11,3,328,24,3,False
2022-11-25,1,7.19,-7,7.19,11,3,329,25,4,False
2022-11-26,2,7.19,-9,14.38,11,3,330,26,5,True
2022-11-28,1,7.19,-10,7.19,11,3,332,28,0,False
2022-11-29,1,7.19,-2,7.19,11,4,333,29,1,False
2022-11-30,1,7.19,-3,7.19,11,4,334,30,2,False
2022-12-01,1,7.19,-4,7.19,12,0,335,1,3,False
2022-12-02,1,7.19,-5,7.19,12,0,336,2,4,False
2022-12-03,2,7.19,-7,14.38,12,0,337,3,5,True
2022-12-05,1,7.19,-8,7.19,12,0,339,5,0,False
2022-12-06,1,7.19,-2,7.19,12,0,340,6,1,False
2022-12-07,1,7.19,-3,7.19,12,0,341,7,2,False
2022-12-08,1,7.19,-4,7.19,12,1,342,8,3,False
2022-12-09,1,7.19,-5,7.19,12,1,343,9,4,False
2022-12-10,2,7.19,-7,14.38,12,1,344,10,5,True
2022-12-13,1,7.19,-1,7.19,12,1,347,13,1,False
2022-12-14,1,7.19,-2,7.19,12,1,348,14,2,False
2022-12-15,1,7.19,-3,7.19,12,2,349,15,3,False
2022-12-16,2,7.19,-5,14.38,12,2,350,16,4,False
2022-12-17,2,7.19,-7,14.38,12,2,351,17,5,True
2022-12-19,1,7.19,-8,7.19,12,2,353,19,0,False
2022-12-20,1,7.19,-2,7.19,12,2,354,20,1,False
2022-12-21,1,7.19,-3,7.19,12,2,355,21,2,False
2022-12-22,1,7.19,-4,7.19,12,3,356,22,3,False
2022-12-23,2,7.19,-6,14.38,12,3,357,23,4,False
2022-12-27,1,7.19,-1,7.19,12,3,361,27,1,False
2022-12-30,2,7.19,-3,14.38,12,4,364,30,4,False
