Date,Quantity,Price,Quantity_perWeek,Price_Total_perOrder,MonthoftheYear,WeekoftheMonth,DayoftheYear,DayoftheMonth,DayoftheWeek,isWeekend
2022-06-24,2,9.99,-61,19.98,6,3,175,24,4,False
2022-06-25,2,9.99,-63,19.98,6,3,176,25,5,True
2022-06-27,2,9.99,-65,19.98,6,3,178,27,0,False
2022-06-28,3,9.99,-58,29.97,6,3,179,28,1,False
2022-06-29,1,9.99,-59,9.99,6,4,180,29,2,False
2022-06-30,1,9.99,-60,9.99,6,4,181,30,3,False
2022-07-01,2,9.99,-62,19.98,7,0,182,1,4,False
2022-07-02,2,9.99,-64,19.98,7,0,183,2,5,True
2022-07-05,1,9.99,-54,9.99,7,0,186,5,1,False
2022-07-07,1,9.99,-55,9.99,7,0,188,7,3,False
2022-07-08,2,9.99,-57,19.98,7,1,189,8,4,False
2022-07-09,2,9.99,-59,19.98,7,1,190,9,5,True
2022-07-11,1,9.99,-60,9.99,7,1,192,11,0,False
2022-07-12,2,9.99,-56,19.98,7,1,193,12,1,False
2022-07-13,2,9.99,-58,19.98,7,1,194,13,2,False
2022-07-14,1,9.99,-59,9.99,7,1,195,14,3,False
2022-07-15,2,9.99,-61,19.98,7,2,196,15,4,False
2022-07-16,1,9.99,-62,9.99,7,2,197,16,5,True
2022-07-18,2,9.99,-64,19.98,7,2,199,18,0,False
2022-07-19,2,9.99,-57,19.98,7,2,200,19,1,False
2022-07-20,1,9.99,-58,9.99,7,2,201,20,2,False
2022-07-21,2,9.99,-60,19.98,7,2,202,21,3,False
2022-07-22,2,9.99,-62,19.98,7,3,203,22,4,False
2022-07-23,2,9.99,-64,19.98,7,3,204,23,5,True
2022-07-25,1,9.99,-65,9.99,7,3,206,25,0,False
2022-07-26,2,9.99,-56,19.98,7,3,207,26,1,False
2022-07-29,1,9.99,-57,9.99,7,4,210,29,4,False
2022-07-30,2,9.99,-59,19.98,7,4,211,30,5,True
2022-08-01,2,9.99,-61,19.98,8,0,213,1,0,False
2022-08-02,2,9.99,-57,19.98,8,0,214,2,1,False
2022-08-03,2,9.99,-59,19.98,8,0,215,3,2,False
2022-08-04,1,9.99,-60,9.99,8,0,216,4,3,False
2022-08-05,2,9.99,-62,19.98,8,0,217,5,4,False
2022-08-06,1,9.99,-63,9.99,8,0,218,6,5,True
2022-08-08,1,9.99,-64,9.99,8,1,220,8,0,False
2022-08-09,2,9.99,-56,19.98,8,1,221,9,1,False
2022-08-10,1,9.99,-57,9.99,8,1,222,10,2,False
2022-08-11,2,9.99,-59,19.98,8,1,223,11,3,False
2022-08-12,2,9.99,-61,19.98,8,1,224,12,4,False
2022-08-13,1,9.99,-62,9.99,8,1,225,13,5,True
2022-08-16,1,9.99,-54,9.99,8,2,228,16,1,False
2022-08-17,2,9.99,-56,19.98,8,2,229,17,2,False
2022-08-20,1,9.99,-57,9.99,8,2,232,20,5,True
2022-08-22,1,9.99,-58,9.99,8,3,234,22,0,False
2022-08-23,2,9.99,-56,19.98,8,3,235,23,1,False
2022-08-25,1,9.99,-57,9.99,8,3,237,25,3,False
2022-08-26,2,9.99,-59,19.98,8,3,238,26,4,False
2022-08-27,1,9.99,-60,9.99,8,3,239,27,5,True
2022-08-29,1,9.99,-61,9.99,8,4,241,29,0,False
2022-08-30,2,9.99,-56,19.98,8,4,242,30,1,False
2022-08-31,1,9.99,-57,9.99,8,4,243,31,2,False
2022-09-01,2,9.99,-59,19.98,9,0,244,1,3,False
2022-09-02,2,9.99,-61,19.98,9,0,245,2,4,False
2022-09-03,2,9.99,-63,19.98,9,0,246,3,5,True
2022-09-05,2,9.99,-65,19.98,9,0,248,5,0,False
2022-09-07,2,9.99,-57,19.98,9,0,250,7,2,False
2022-09-08,2,9.99,-59,19.98,9,1,251,8,3,False
2022-09-09,2,9.99,-61,19.98,9,1,252,9,4,False
2022-09-10,1,9.99,-62,9.99,9,1,253,10,5,True
2022-09-12,1,9.99,-63,9.99,9,1,255,12,0,False
2022-09-13,1,9.99,-55,9.99,9,1,256,13,1,False
2022-09-14,1,9.99,-56,9.99,9,1,257,14,2,False
2022-09-15,1,9.99,-57,9.99,9,2,258,15,3,False
2022-09-21,1,9.99,-54,9.99,9,2,264,21,2,False
2022-09-22,1,9.99,-55,9.99,9,3,265,22,3,False
2022-09-23,1,9.99,-56,9.99,9,3,266,23,4,False
2022-09-24,1,9.99,-57,9.99,9,3,267,24,5,True
2022-09-26,1,9.99,-58,9.99,9,3,269,26,0,False
2022-09-27,1,9.99,-55,9.99,9,3,270,27,1,False
2022-09-28,1,9.99,-56,9.99,9,3,271,28,2,False
2022-09-29,1,9.99,-57,9.99,9,4,272,29,3,False
2022-09-30,3,9.99,-56,29.97,9,4,273,30,4,False
2022-10-01,1,9.99,-57,9.99,10,0,274,1,5,True
2022-10-04,1,9.99,-1,9.99,10,0,277,4,1,False
2022-10-05,1,9.99,-2,9.99,10,0,278,5,2,False
2022-10-06,1,9.99,-3,9.99,10,0,279,6,3,False
2022-10-07,1,9.99,-4,9.99,10,0,280,7,4,False
2022-10-08,1,9.99,-5,9.99,10,1,281,8,5,True
2022-10-11,1,9.99,-1,9.99,10,1,284,11,1,False
2022-10-12,1,9.99,-2,9.99,10,1,285,12,2,False
2022-10-13,1,9.99,-3,9.99,10,1,286,13,3,False
2022-10-14,1,9.99,-4,9.99,10,1,287,14,4,False
2022-10-15,1,9.99,-5,9.99,10,2,288,15,5,True
2022-10-17,1,9.99,-6,9.99,10,2,290,17,0,False
2022-10-20,1,9.99,-2,9.99,10,2,293,20,3,False
2022-10-21,1,9.99,-3,9.99,10,2,294,21,4,False
2022-10-22,1,9.99,-4,9.99,10,3,295,22,5,True
2022-10-24,1,9.99,-5,9.99,10,3,297,24,0,False
2022-10-25,1,9.99,-2,9.99,10,3,298,25,1,False
2022-10-26,1,9.99,-3,9.99,10,3,299,26,2,False
2022-10-27,1,9.99,-4,9.99,10,3,300,27,3,False
2022-11-01,1,9.99,-1,9.99,11,0,305,1,1,False
2022-11-03,1,9.99,-2,9.99,11,0,307,3,3,False
2022-11-04,2,9.99,-4,19.98,11,0,308,4,4,False
2022-11-05,1,9.99,-5,9.99,11,0,309,5,5,True
2022-11-11,1,9.99,-1,9.99,11,1,315,11,4,False
2022-11-12,1,9.99,-2,9.99,11,1,316,12,5,True
2022-11-17,1,9.99,-1,9.99,11,2,321,17,3,False
2022-11-18,1,9.99,-2,9.99,11,2,322,18,4,False
2022-11-19,1,9.99,-3,9.99,11,2,323,19,5,True
2022-11-25,1,9.99,-1,9.99,11,3,329,25,4,False
2022-11-26,1,9.99,-2,9.99,11,3,330,26,5,True
2022-12-02,1,9.99,-1,9.99,12,0,336,2,4,False
2022-12-03,1,9.99,-2,9.99,12,0,337,3,5,True
2022-12-09,1,9.99,-1,9.99,12,1,343,9,4,False
2022-12-16,1,9.99,-1,9.99,12,2,350,16,4,False
2022-12-22,1,9.99,-1,9.99,12,3,356,22,3,False
2022-12-23,1,9.99,-2,9.99,12,3,357,23,4,False
2022-12-29,1,9.99,-1,9.99,12,4,363,29,3,False
2022-12-31,1,9.99,-2,9.99,12,4,365,31,5,True
