Date,Quantity,Price,Quantity_perWeek,Price_Total_perOrder,MonthoftheYear,WeekoftheMonth,DayoftheYear,DayoftheMonth,DayoftheWeek,isWeekend
2022-08-09,2,7.49,-55,14.98,8,1,221,9,1,False
2022-08-10,1,7.49,-56,7.49,8,1,222,10,2,False
2022-08-12,2,7.49,-58,14.98,8,1,224,12,4,False
2022-08-13,1,7.49,-59,7.49,8,1,225,13,5,True
2022-08-15,1,7.49,-60,7.49,8,2,227,15,0,False
2022-08-16,1,7.49,-55,7.49,8,2,228,16,1,False
2022-08-17,1,7.49,-56,7.49,8,2,229,17,2,False
2022-08-18,1,7.49,-57,7.49,8,2,230,18,3,False
2022-08-19,1,7.49,-58,7.49,8,2,231,19,4,False
2022-08-20,1,7.49,-59,7.49,8,2,232,20,5,True
2022-08-22,2,7.49,-61,14.98,8,3,234,22,0,False
2022-08-23,1,7.49,-56,7.49,8,3,235,23,1,False
2022-08-27,1,7.49,-57,7.49,8,3,239,27,5,True
2022-08-29,1,7.49,-58,7.49,8,4,241,29,0,False
2022-08-30,1,7.49,-55,7.49,8,4,242,30,1,False
2022-08-31,1,7.49,-56,7.49,8,4,243,31,2,False
2022-09-03,1,7.49,-57,7.49,9,0,246,3,5,True
2022-09-06,1,7.49,-54,7.49,9,0,249,6,1,False
2022-09-07,1,7.49,-55,7.49,9,0,250,7,2,False
2022-09-08,2,7.49,-57,14.98,9,1,251,8,3,False
2022-09-09,3,7.49,-60,22.47,9,1,252,9,4,False
2022-09-10,2,7.49,-62,14.98,9,1,253,10,5,True
2022-09-13,1,7.49,-54,7.49,9,1,256,13,1,False
2022-09-16,4,7.49,-58,29.96,9,2,259,16,4,False
2022-09-17,2,7.49,-60,14.98,9,2,260,17,5,True
2022-09-19,1,7.49,-61,7.49,9,2,262,19,0,False
2022-09-20,1,7.49,-55,7.49,9,2,263,20,1,False
2022-09-21,1,7.49,-56,7.49,9,2,264,21,2,False
2022-09-22,1,7.49,-57,7.49,9,3,265,22,3,False
2022-09-23,3,7.49,-60,22.47,9,3,266,23,4,False
2022-09-24,1,7.49,-61,7.49,9,3,267,24,5,True
2022-09-26,1,7.49,-62,7.49,9,3,269,26,0,False
2022-09-27,1,7.49,-55,7.49,9,3,270,27,1,False
2022-09-28,2,7.49,-57,14.98,9,3,271,28,2,False
2022-09-29,2,7.49,-59,14.98,9,4,272,29,3,False
2022-09-30,3,7.49,-56,22.47,9,4,273,30,4,False
2022-10-01,3,7.49,-59,22.47,10,0,274,1,5,True
2022-10-05,1,7.49,-1,7.49,10,0,278,5,2,False
2022-10-07,2,7.49,-3,14.98,10,0,280,7,4,False
2022-10-08,1,7.49,-4,7.49,10,1,281,8,5,True
2022-10-10,1,7.49,-5,7.49,10,1,283,10,0,False
2022-10-11,2,7.49,-3,14.98,10,1,284,11,1,False
2022-10-14,2,7.49,-5,14.98,10,1,287,14,4,False
2022-10-15,1,7.49,-6,7.49,10,2,288,15,5,True
2022-10-17,1,7.49,-7,7.49,10,2,290,17,0,False
2022-10-18,2,7.49,-3,14.98,10,2,291,18,1,False
2022-10-19,1,7.49,-4,7.49,10,2,292,19,2,False
2022-10-20,1,7.49,-5,7.49,10,2,293,20,3,False
2022-10-22,2,7.49,-7,14.98,10,3,295,22,5,True
2022-10-25,1,7.49,-1,7.49,10,3,298,25,1,False
2022-10-26,2,7.49,-3,14.98,10,3,299,26,2,False
2022-10-27,1,7.49,-4,7.49,10,3,300,27,3,False
2022-10-28,1,7.49,-5,7.49,10,3,301,28,4,False
2022-10-29,2,7.49,-7,14.98,10,4,302,29,5,True
2022-11-01,1,7.49,-1,7.49,11,0,305,1,1,False
2022-11-02,1,7.49,-2,7.49,11,0,306,2,2,False
2022-11-03,1,7.49,-3,7.49,11,0,307,3,3,False
2022-11-04,1,7.49,-4,7.49,11,0,308,4,4,False
2022-11-05,1,7.49,-5,7.49,11,0,309,5,5,True
2022-11-07,1,7.49,-6,7.49,11,0,311,7,0,False
2022-11-08,1,7.49,-2,7.49,11,1,312,8,1,False
2022-11-09,1,7.49,-3,7.49,11,1,313,9,2,False
2022-11-10,1,7.49,-4,7.49,11,1,314,10,3,False
2022-11-11,1,7.49,-5,7.49,11,1,315,11,4,False
2022-11-12,1,7.49,-6,7.49,11,1,316,12,5,True
2022-11-16,1,7.49,-1,7.49,11,2,320,16,2,False
2022-11-17,1,7.49,-2,7.49,11,2,321,17,3,False
2022-11-18,2,7.49,-4,14.98,11,2,322,18,4,False
2022-11-19,1,7.49,-5,7.49,11,2,323,19,5,True
2022-11-21,1,7.49,-6,7.49,11,2,325,21,0,False
2022-11-23,1,7.49,-2,7.49,11,3,327,23,2,False
2022-11-24,1,7.49,-3,7.49,11,3,328,24,3,False
2022-11-25,1,7.49,-4,7.49,11,3,329,25,4,False
2022-11-26,1,7.49,-5,7.49,11,3,330,26,5,True
2022-11-29,1,7.49,-1,7.49,11,4,333,29,1,False
2022-12-01,1,7.49,-2,7.49,12,0,335,1,3,False
2022-12-02,1,7.49,-3,7.49,12,0,336,2,4,False
2022-12-03,1,7.49,-4,7.49,12,0,337,3,5,True
2022-12-05,1,7.49,-5,7.49,12,0,339,5,0,False
2022-12-06,1,7.49,-2,7.49,12,0,340,6,1,False
2022-12-07,1,7.49,-3,7.49,12,0,341,7,2,False
2022-12-08,1,7.49,-4,7.49,12,1,342,8,3,False
2022-12-09,1,7.49,-5,7.49,12,1,343,9,4,False
2022-12-12,1,7.49,-6,7.49,12,1,346,12,0,False
2022-12-14,1,7.49,-2,7.49,12,1,348,14,2,False
2022-12-15,1,7.49,-3,7.49,12,2,349,15,3,False
2022-12-16,1,7.49,-4,7.49,12,2,350,16,4,False
2022-12-17,2,7.49,-6,14.98,12,2,351,17,5,True
2022-12-19,1,7.49,-7,7.49,12,2,353,19,0,False
2022-12-20,1,7.49,-2,7.49,12,2,354,20,1,False
2022-12-21,1,7.49,-3,7.49,12,2,355,21,2,False
2022-12-22,1,7.49,-4,7.49,12,3,356,22,3,False
2022-12-23,1,7.49,-5,7.49,12,3,357,23,4,False
2022-12-27,1,7.49,-1,7.49,12,3,361,27,1,False
2022-12-28,1,7.49,-2,7.49,12,3,362,28,2,False
2022-12-30,1,7.49,-3,7.49,12,4,364,30,4,False
