Date,Quantity,Price,Quantity_perWeek,Price_Total_perOrder,MonthoftheYear,WeekoftheMonth,DayoftheYear,DayoftheMonth,DayoftheWeek,isWeekend
2022-08-20,1,5.59,-43,5.59,8,2,232,20,5,True
2022-08-22,1,5.59,-44,5.59,8,3,234,22,0,False
2022-08-23,1,5.59,-39,5.59,8,3,235,23,1,False
2022-08-24,1,5.59,-40,5.59,8,3,236,24,2,False
2022-08-25,1,5.59,-41,5.59,8,3,237,25,3,False
2022-08-26,1,5.59,-42,5.59,8,3,238,26,4,False
2022-08-27,1,5.59,-43,5.59,8,3,239,27,5,True
2022-08-29,3,5.59,-46,16.77,8,4,241,29,0,False
2022-08-30,1,5.59,-41,5.59,8,4,242,30,1,False
2022-09-02,1,5.59,-42,5.59,9,0,245,2,4,False
2022-09-03,1,5.59,-43,5.59,9,0,246,3,5,True
2022-09-05,1,5.59,-44,5.59,9,0,248,5,0,False
2022-09-06,1,5.59,-39,5.59,9,0,249,6,1,False
2022-09-07,1,5.59,-40,5.59,9,0,250,7,2,False
2022-09-08,1,5.59,-41,5.59,9,1,251,8,3,False
2022-09-09,2,5.59,-43,11.18,9,1,252,9,4,False
2022-09-10,1,5.59,-44,5.59,9,1,253,10,5,True
2022-09-12,1,5.59,-45,5.59,9,1,255,12,0,False
2022-09-16,2,5.59,-40,11.18,9,2,259,16,4,False
2022-09-17,2,5.59,-42,11.18,9,2,260,17,5,True
2022-09-19,1,5.59,-43,5.59,9,2,262,19,0,False
2022-09-20,1,5.59,-39,5.59,9,2,263,20,1,False
2022-09-21,1,5.59,-40,5.59,9,2,264,21,2,False
2022-09-22,1,5.59,-41,5.59,9,3,265,22,3,False
2022-09-23,2,5.59,-43,11.18,9,3,266,23,4,False
2022-09-24,1,5.59,-44,5.59,9,3,267,24,5,True
2022-09-26,1,5.59,-45,5.59,9,3,269,26,0,False
2022-09-28,1,5.59,-39,5.59,9,3,271,28,2,False
2022-09-29,1,5.59,-40,5.59,9,4,272,29,3,False
2022-09-30,1,5.59,-38,5.59,9,4,273,30,4,False
2022-10-01,2,5.59,-40,11.18,10,0,274,1,5,True
2022-10-04,1,5.59,-1,5.59,10,0,277,4,1,False
2022-10-05,1,5.59,-2,5.59,10,0,278,5,2,False
2022-10-06,1,5.59,-3,5.59,10,0,279,6,3,False
2022-10-07,1,5.59,-4,5.59,10,0,280,7,4,False
2022-10-08,1,5.59,-5,5.59,10,1,281,8,5,True
2022-10-10,1,5.59,-6,5.59,10,1,283,10,0,False
2022-10-11,1,5.59,-2,5.59,10,1,284,11,1,False
2022-10-13,1,5.59,-3,5.59,10,1,286,13,3,False
2022-10-15,1,5.59,-4,5.59,10,2,288,15,5,True
2022-10-17,1,5.59,-5,5.59,10,2,290,17,0,False
2022-10-18,1,5.59,-2,5.59,10,2,291,18,1,False
2022-10-20,1,5.59,-3,5.59,10,2,293,20,3,False
2022-10-27,1,5.59,-1,5.59,10,3,300,27,3,False
2022-10-28,1,5.59,-2,5.59,10,3,301,28,4,False
2022-10-29,1,5.59,-3,5.59,10,4,302,29,5,True
2022-11-02,1,5.59,-1,5.59,11,0,306,2,2,False
2022-11-03,1,5.59,-2,5.59,11,0,307,3,3,False
2022-11-04,1,5.59,-3,5.59,11,0,308,4,4,False
2022-11-05,1,5.59,-4,5.59,11,0,309,5,5,True
2022-11-07,1,5.59,-5,5.59,11,0,311,7,0,False
2022-11-08,1,5.59,-2,5.59,11,1,312,8,1,False
2022-11-09,1,5.59,-3,5.59,11,1,313,9,2,False
2022-11-10,1,5.59,-4,5.59,11,1,314,10,3,False
2022-11-11,1,5.59,-5,5.59,11,1,315,11,4,False
2022-11-12,1,5.59,-6,5.59,11,1,316,12,5,True
2022-11-14,1,5.59,-7,5.59,11,1,318,14,0,False
2022-11-16,1,5.59,-2,5.59,11,2,320,16,2,False
2022-11-17,1,5.59,-3,5.59,11,2,321,17,3,False
2022-11-18,1,5.59,-4,5.59,11,2,322,18,4,False
2022-11-25,1,5.59,-1,5.59,11,3,329,25,4,False
2022-11-26,1,5.59,-2,5.59,11,3,330,26,5,True
2022-11-29,1,5.59,-1,5.59,11,4,333,29,1,False
2022-11-30,1,5.59,-2,5.59,11,4,334,30,2,False
2022-12-01,1,5.59,-3,5.59,12,0,335,1,3,False
2022-12-03,1,5.59,-4,5.59,12,0,337,3,5,True
2022-12-07,1,5.59,-1,5.59,12,0,341,7,2,False
2022-12-08,1,5.59,-2,5.59,12,1,342,8,3,False
2022-12-09,1,5.59,-3,5.59,12,1,343,9,4,False
2022-12-13,1,5.59,-1,5.59,12,1,347,13,1,False
2022-12-14,1,5.59,-2,5.59,12,1,348,14,2,False
2022-12-15,1,5.59,-3,5.59,12,2,349,15,3,False
2022-12-16,1,5.59,-4,5.59,12,2,350,16,4,False
2022-12-21,1,5.59,-1,5.59,12,2,355,21,2,False
2022-12-23,1,5.59,-2,5.59,12,3,357,23,4,False
2022-12-29,1,5.59,-1,5.59,12,4,363,29,3,False
2022-12-30,1,5.59,-2,5.59,12,4,364,30,4,False
