Date,Quantity,Price,Quantity_perWeek,Price_Total_perOrder,MonthoftheYear,WeekoftheMonth,DayoftheYear,DayoftheMonth,DayoftheWeek,isWeekend
2022-09-17,1,4.99,-38,4.99,9,2,260,17,5,True
2022-09-22,1,4.99,-34,4.99,9,3,265,22,3,False
2022-09-23,2,4.99,-36,9.98,9,3,266,23,4,False
2022-09-27,1,4.99,-34,4.99,9,3,270,27,1,False
2022-09-28,2,4.99,-36,9.98,9,3,271,28,2,False
2022-09-29,1,4.99,-37,4.99,9,4,272,29,3,False
2022-09-30,2,4.99,-35,9.98,9,4,273,30,4,False
2022-10-01,2,4.99,-37,9.98,10,0,274,1,5,True
2022-10-06,1,4.99,-1,4.99,10,0,279,6,3,False
2022-10-08,1,4.99,-2,4.99,10,1,281,8,5,True
2022-10-12,2,4.99,-2,9.98,10,1,285,12,2,False
2022-10-13,1,4.99,-3,4.99,10,1,286,13,3,False
2022-10-14,2,4.99,-5,9.98,10,1,287,14,4,False
2022-10-15,1,4.99,-6,4.99,10,2,288,15,5,True
2022-10-17,1,4.99,-7,4.99,10,2,290,17,0,False
2022-10-18,2,4.99,-3,9.98,10,2,291,18,1,False
2022-10-19,1,4.99,-4,4.99,10,2,292,19,2,False
2022-10-21,1,4.99,-5,4.99,10,2,294,21,4,False
2022-10-22,2,4.99,-7,9.98,10,3,295,22,5,True
2022-10-25,1,4.99,-1,4.99,10,3,298,25,1,False
2022-10-26,1,4.99,-2,4.99,10,3,299,26,2,False
2022-10-27,1,4.99,-3,4.99,10,3,300,27,3,False
2022-10-28,1,4.99,-4,4.99,10,3,301,28,4,False
2022-10-29,2,4.99,-6,9.98,10,4,302,29,5,True
2022-11-03,1,4.99,-1,4.99,11,0,307,3,3,False
2022-11-04,1,4.99,-2,4.99,11,0,308,4,4,False
2022-11-05,2,4.99,-4,9.98,11,0,309,5,5,True
2022-11-07,1,4.99,-5,4.99,11,0,311,7,0,False
2022-11-08,1,4.99,-2,4.99,11,1,312,8,1,False
2022-11-09,1,4.99,-3,4.99,11,1,313,9,2,False
2022-11-10,1,4.99,-4,4.99,11,1,314,10,3,False
2022-11-11,1,4.99,-5,4.99,11,1,315,11,4,False
2022-11-12,1,4.99,-6,4.99,11,1,316,12,5,True
2022-11-15,1,4.99,-1,4.99,11,2,319,15,1,False
2022-11-16,1,4.99,-2,4.99,11,2,320,16,2,False
2022-11-18,4,4.99,-6,19.96,11,2,322,18,4,False
2022-11-21,1,4.99,-7,4.99,11,2,325,21,0,False
2022-11-22,1,4.99,-2,4.99,11,3,326,22,1,False
2022-11-23,1,4.99,-3,4.99,11,3,327,23,2,False
2022-11-24,1,4.99,-4,4.99,11,3,328,24,3,False
2022-11-25,1,4.99,-5,4.99,11,3,329,25,4,False
2022-11-26,1,4.99,-6,4.99,11,3,330,26,5,True
2022-11-29,1,4.99,-1,4.99,11,4,333,29,1,False
2022-12-01,1,4.99,-2,4.99,12,0,335,1,3,False
2022-12-02,1,4.99,-3,4.99,12,0,336,2,4,False
2022-12-03,1,4.99,-4,4.99,12,0,337,3,5,True
2022-12-05,1,4.99,-5,4.99,12,0,339,5,0,False
2022-12-07,1,4.99,-2,4.99,12,0,341,7,2,False
2022-12-08,1,4.99,-3,4.99,12,1,342,8,3,False
2022-12-09,1,4.99,-4,4.99,12,1,343,9,4,False
2022-12-10,1,4.99,-5,4.99,12,1,344,10,5,True
2022-12-12,1,4.99,-6,4.99,12,1,346,12,0,False
2022-12-13,1,4.99,-2,4.99,12,1,347,13,1,False
2022-12-14,1,4.99,-3,4.99,12,1,348,14,2,False
2022-12-15,1,4.99,-4,4.99,12,2,349,15,3,False
2022-12-17,1,4.99,-5,4.99,12,2,351,17,5,True
2022-12-22,1,4.99,-1,4.99,12,3,356,22,3,False
2022-12-23,1,4.99,-2,4.99,12,3,357,23,4,False
2022-12-28,1,4.99,-1,4.99,12,3,362,28,2,False
2022-12-29,1,4.99,-2,4.99,12,4,363,29,3,False
2022-12-30,1,4.99,-3,4.99,12,4,364,30,4,False
