Date,Quantity,Price,Quantity_perWeek,Price_Total_perOrder,MonthoftheYear,WeekoftheMonth,DayoftheYear,DayoftheMonth,DayoftheWeek,isWeekend
2022-11-11,2,10.99,-8,21.98,11,1,315,11,4,False
2022-11-12,2,10.99,-10,21.98,11,1,316,12,5,True
2022-11-14,2,10.99,-12,21.98,11,1,318,14,0,False
2022-11-15,2,10.99,-4,21.98,11,2,319,15,1,False
2022-11-16,2,10.99,-6,21.98,11,2,320,16,2,False
2022-11-18,2,10.99,-8,21.98,11,2,322,18,4,False
2022-11-19,3,10.99,-11,32.97,11,2,323,19,5,True
2022-11-21,2,10.99,-13,21.98,11,2,325,21,0,False
2022-11-22,2,10.99,-4,21.98,11,3,326,22,1,False
2022-11-23,1,10.99,-5,10.99,11,3,327,23,2,False
2022-11-24,2,10.99,-7,21.98,11,3,328,24,3,False
2022-11-25,2,10.99,-9,21.98,11,3,329,25,4,False
2022-11-26,3,10.99,-12,32.97,11,3,330,26,5,True
2022-11-28,1,10.99,-13,10.99,11,3,332,28,0,False
2022-11-29,2,10.99,-3,21.98,11,4,333,29,1,False
2022-11-30,2,10.99,-5,21.98,11,4,334,30,2,False
2022-12-01,2,10.99,-7,21.98,12,0,335,1,3,False
2022-12-02,2,10.99,-9,21.98,12,0,336,2,4,False
2022-12-03,2,10.99,-11,21.98,12,0,337,3,5,True
2022-12-06,1,10.99,-1,10.99,12,0,340,6,1,False
2022-12-07,2,10.99,-3,21.98,12,0,341,7,2,False
2022-12-09,2,10.99,-5,21.98,12,1,343,9,4,False
2022-12-10,2,10.99,-7,21.98,12,1,344,10,5,True
2022-12-12,1,10.99,-8,10.99,12,1,346,12,0,False
2022-12-13,2,10.99,-3,21.98,12,1,347,13,1,False
2022-12-14,2,10.99,-5,21.98,12,1,348,14,2,False
2022-12-15,2,10.99,-7,21.98,12,2,349,15,3,False
2022-12-16,3,10.99,-10,32.97,12,2,350,16,4,False
2022-12-17,2,10.99,-12,21.98,12,2,351,17,5,True
2022-12-19,2,10.99,-14,21.98,12,2,353,19,0,False
2022-12-20,2,10.99,-4,21.98,12,2,354,20,1,False
2022-12-21,2,10.99,-6,21.98,12,2,355,21,2,False
2022-12-22,3,10.99,-9,32.97,12,3,356,22,3,False
2022-12-23,2,10.99,-11,21.98,12,3,357,23,4,False
2022-12-27,2,10.99,-2,21.98,12,3,361,27,1,False
2022-12-28,2,10.99,-4,21.98,12,3,362,28,2,False
2022-12-29,3,10.99,-7,32.97,12,4,363,29,3,False
2022-12-30,1,10.99,-8,10.99,12,4,364,30,4,False
