Date,Quantity,Price,Quantity_perWeek,Price_Total_perOrder,MonthoftheYear,WeekoftheMonth,DayoftheYear,DayoftheMonth,DayoftheWeek,isWeekend
2022-09-23,1,8.19,-30,8.19,9,3,266,23,4,False
2022-09-26,1,8.19,-31,8.19,9,3,269,26,0,False
2022-09-27,1,8.19,-28,8.19,9,3,270,27,1,False
2022-09-29,1,8.19,-29,8.19,9,4,272,29,3,False
2022-09-30,1,8.19,-27,8.19,9,4,273,30,4,False
2022-10-01,2,8.19,-29,16.38,10,0,274,1,5,True
2022-10-08,1,8.19,-1,8.19,10,1,281,8,5,True
2022-10-10,1,8.19,-2,8.19,10,1,283,10,0,False
2022-10-11,1,8.19,-2,8.19,10,1,284,11,1,False
2022-10-12,1,8.19,-3,8.19,10,1,285,12,2,False
2022-10-13,1,8.19,-4,8.19,10,1,286,13,3,False
2022-10-14,1,8.19,-5,8.19,10,1,287,14,4,False
2022-10-17,1,8.19,-6,8.19,10,2,290,17,0,False
2022-10-19,1,8.19,-2,8.19,10,2,292,19,2,False
2022-10-21,1,8.19,-3,8.19,10,2,294,21,4,False
2022-10-22,1,8.19,-4,8.19,10,3,295,22,5,True
2022-10-25,1,8.19,-1,8.19,10,3,298,25,1,False
2022-10-28,1,8.19,-2,8.19,10,3,301,28,4,False
2022-10-29,1,8.19,-3,8.19,10,4,302,29,5,True
2022-11-18,1,8.19,-1,8.19,11,2,322,18,4,False
2022-11-24,1,8.19,-1,8.19,11,3,328,24,3,False
2022-11-25,1,8.19,-2,8.19,11,3,329,25,4,False
2022-12-07,1,8.19,-1,8.19,12,0,341,7,2,False
2022-12-08,1,8.19,-2,8.19,12,1,342,8,3,False
2022-12-09,1,8.19,-3,8.19,12,1,343,9,4,False
2022-12-10,1,8.19,-4,8.19,12,1,344,10,5,True
2022-12-15,1,8.19,-1,8.19,12,2,349,15,3,False
2022-12-17,1,8.19,-2,8.19,12,2,351,17,5,True
2022-12-22,1,8.19,-1,8.19,12,3,356,22,3,False
2022-12-23,1,8.19,-2,8.19,12,3,357,23,4,False
2022-12-28,1,8.19,-1,8.19,12,3,362,28,2,False
2022-12-29,1,8.19,-2,8.19,12,4,363,29,3,False
2022-12-30,1,8.19,-3,8.19,12,4,364,30,4,False
2022-12-31,1,8.19,-4,8.19,12,4,365,31,5,True
